city,date,temperature,humidity,wind_speed,pressure,rainfall
Peshawar,2026-04-21 22:00:00,28.0,25,3.6,1005.0,0.0
Peshawar,2026-04-21 23:00:00,27.3,26,2.2,1005.0,0.0
Peshawar,2026-04-22 00:00:00,26.8,34,1.4,1006.0,0.0
Peshawar,2026-04-22 01:00:00,25.8,36,2.9,1006.0,0.0
Peshawar,2026-04-22 02:00:00,24.8,37,3.2,1005.0,0.0
Peshawar,2026-04-22 03:00:00,24.1,38,3.6,1005.0,0.0
Peshawar,2026-04-22 04:00:00,23.5,38,1.8,1005.0,0.0
Peshawar,2026-04-22 05:00:00,23.1,38,2.5,1005.0,0.0
Peshawar,2026-04-22 06:00:00,22.9,40,2.9,1006.0,0.0
Peshawar,2026-04-22 07:00:00,25.7,38,2.2,1006.0,0.0
Peshawar,2026-04-22 08:00:00,27.4,32,3.2,1007.0,0.0
Peshawar,2026-04-22 09:00:00,29.0,30,4.0,1007.0,0.0
Peshawar,2026-04-22 10:00:00,30.7,27,5.0,1007.0,0.0
Peshawar,2026-04-22 11:00:00,32.1,25,2.9,1006.0,0.0
Peshawar,2026-04-22 12:00:00,33.6,22,2.5,1006.0,0.0
Peshawar,2026-04-22 13:00:00,34.7,19,1.8,1005.0,0.0
Peshawar,2026-04-22 14:00:00,35.5,17,3.2,1004.0,0.0
Peshawar,2026-04-22 15:00:00,35.7,16,5.0,1003.0,0.0
Peshawar,2026-04-22 16:00:00,35.7,16,5.4,1002.0,0.0
Peshawar,2026-04-22 17:00:00,35.4,18,5.0,1002.0,0.0
Peshawar,2026-04-22 18:00:00,33.6,22,6.1,1002.0,0.0
Peshawar,2026-04-22 19:00:00,31.0,24,6.1,1003.0,0.0
Peshawar,2026-04-22 20:00:00,29.0,28,5.8,1004.0,0.0
Peshawar,2026-04-22 21:00:00,28.2,32,5.8,1004.0,0.0
Peshawar,2026-04-22 22:00:00,27.3,37,12.6,1006.0,0.6
Peshawar,2026-04-22 23:00:00,26.9,40,6.5,1005.0,0.3
Peshawar,2026-04-23 00:00:00,28.1,40,1.1,1005.0,0.0
Peshawar,2026-04-23 01:00:00,27.3,41,6.8,1005.0,0.0
Peshawar,2026-04-23 02:00:00,26.8,44,7.2,1005.0,0.0
Peshawar,2026-04-23 03:00:00,26.2,47,8.6,1005.0,0.0
Peshawar,2026-04-23 04:00:00,25.6,49,7.2,1005.0,0.0
Peshawar,2026-04-23 05:00:00,24.9,50,5.8,1006.0,0.0
Peshawar,2026-04-23 06:00:00,24.7,51,5.4,1006.0,0.0
Peshawar,2026-04-23 07:00:00,26.7,48,4.0,1007.0,0.0
Peshawar,2026-04-23 08:00:00,28.4,42,5.0,1007.0,0.0
Peshawar,2026-04-23 09:00:00,29.9,38,6.5,1007.0,0.0
Peshawar,2026-04-23 10:00:00,31.5,33,7.6,1007.0,0.0
Peshawar,2026-04-23 11:00:00,32.9,29,8.3,1007.0,0.0
Peshawar,2026-04-23 12:00:00,34.1,26,8.3,1006.0,0.0
Peshawar,2026-04-23 13:00:00,35.0,23,7.2,1006.0,0.0
Peshawar,2026-04-23 14:00:00,35.7,22,5.8,1005.0,0.0
Peshawar,2026-04-23 15:00:00,35.9,22,5.8,1004.0,0.0
Peshawar,2026-04-23 16:00:00,35.6,23,6.5,1003.0,0.0
Peshawar,2026-04-23 17:00:00,34.4,27,9.4,1003.0,0.0
Peshawar,2026-04-23 18:00:00,32.9,30,10.8,1003.0,0.0
Peshawar,2026-04-23 19:00:00,30.6,32,10.8,1004.0,0.0
Peshawar,2026-04-23 20:00:00,29.9,33,9.0,1004.0,0.0
Peshawar,2026-04-23 21:00:00,29.0,36,10.1,1005.0,0.0
Peshawar,2026-04-23 22:00:00,28.1,39,8.6,1006.0,0.0
Peshawar,2026-04-23 23:00:00,27.1,43,9.0,1006.0,0.0
Peshawar,2026-04-24 00:00:00,23.6,65,18.0,1008.0,0.0
Peshawar,2026-04-24 01:00:00,24.4,63,11.9,1007.0,0.0
Peshawar,2026-04-24 02:00:00,24.0,64,11.5,1007.0,0.0
Peshawar,2026-04-24 03:00:00,23.5,64,11.2,1007.0,0.0
Peshawar,2026-04-24 04:00:00,23.1,63,8.6,1007.0,0.0
Peshawar,2026-04-24 05:00:00,23.0,61,7.9,1007.0,0.0
Peshawar,2026-04-24 06:00:00,23.0,59,6.8,1008.0,0.0
Peshawar,2026-04-24 07:00:00,25.0,53,5.4,1008.0,0.0
Peshawar,2026-04-24 08:00:00,26.8,44,4.3,1008.0,0.0
Peshawar,2026-04-24 09:00:00,28.8,38,5.0,1009.0,0.0
Peshawar,2026-04-24 10:00:00,30.5,34,6.5,1008.0,0.0
Peshawar,2026-04-24 11:00:00,32.4,30,7.2,1008.0,0.0
Peshawar,2026-04-24 12:00:00,33.7,26,6.1,1007.0,0.0
Peshawar,2026-04-24 13:00:00,34.6,25,4.0,1006.0,0.0
Peshawar,2026-04-24 14:00:00,35.4,23,1.8,1005.0,0.0
Peshawar,2026-04-24 15:00:00,35.7,22,2.5,1003.0,0.0
Peshawar,2026-04-24 16:00:00,34.3,25,3.2,1003.0,0.0
Peshawar,2026-04-24 17:00:00,35.1,24,2.9,1002.0,0.0
Peshawar,2026-04-24 18:00:00,32.2,32,2.2,1003.0,0.0
Peshawar,2026-04-24 19:00:00,31.3,34,14.8,1004.0,0.0
Peshawar,2026-04-24 20:00:00,28.0,46,16.6,1007.0,0.0
Peshawar,2026-04-24 21:00:00,25.9,53,18.0,1008.0,0.4
Peshawar,2026-04-24 22:00:00,25.5,53,9.4,1009.0,0.0
Peshawar,2026-04-24 23:00:00,25.4,54,7.6,1010.0,0.9
Peshawar,2026-04-25 00:00:00,23.8,56,4.3,1009.0,0.0
Peshawar,2026-04-25 01:00:00,23.6,56,2.9,1008.0,0.0
Peshawar,2026-04-25 02:00:00,23.2,56,1.8,1008.0,0.0
Peshawar,2026-04-25 03:00:00,22.9,56,1.8,1008.0,0.0
Peshawar,2026-04-25 04:00:00,22.5,58,3.2,1009.0,0.0
Peshawar,2026-04-25 05:00:00,22.3,58,2.2,1009.0,0.0
Peshawar,2026-04-25 06:00:00,22.7,57,1.4,1009.0,0.0
Peshawar,2026-04-25 07:00:00,24.9,51,1.4,1010.0,0.0
Peshawar,2026-04-25 08:00:00,26.5,46,2.2,1010.0,0.0
Peshawar,2026-04-25 09:00:00,28.2,41,4.0,1010.0,0.0
Peshawar,2026-04-25 10:00:00,30.0,36,3.2,1010.0,0.0
Peshawar,2026-04-25 11:00:00,31.8,31,3.2,1010.0,0.0
Peshawar,2026-04-25 12:00:00,33.3,27,3.2,1009.0,0.0
Peshawar,2026-04-25 13:00:00,34.5,24,5.4,1008.0,0.0
Peshawar,2026-04-25 14:00:00,35.3,22,6.8,1007.0,0.0
Peshawar,2026-04-25 15:00:00,35.7,20,6.8,1006.0,0.0
Peshawar,2026-04-25 16:00:00,35.8,20,7.6,1006.0,0.0
Peshawar,2026-04-25 17:00:00,35.5,20,7.6,1005.0,0.0
Peshawar,2026-04-25 18:00:00,34.4,24,6.8,1005.0,0.0
Peshawar,2026-04-25 19:00:00,31.5,26,5.4,1006.0,0.0
Peshawar,2026-04-25 20:00:00,30.6,28,6.1,1006.0,0.0
Peshawar,2026-04-25 21:00:00,29.8,29,6.8,1006.0,0.0
Peshawar,2026-04-25 22:00:00,29.1,31,7.6,1006.0,0.0
Peshawar,2026-04-25 23:00:00,28.4,32,6.5,1006.0,0.0
Swat,2026-04-19 00:00:00,28.5,67,10.4,1008.0,0.0
Swat,2026-04-19 01:00:00,28.2,69,9.4,1007.0,0.0
Swat,2026-04-19 02:00:00,27.9,71,10.4,1006.0,0.0
Swat,2026-04-19 03:00:00,27.5,73,8.3,1006.0,0.0
Swat,2026-04-19 04:00:00,27.2,74,9.4,1007.0,0.0
Swat,2026-04-19 05:00:00,26.9,75,8.3,1007.0,0.0
Swat,2026-04-19 06:00:00,26.8,75,5.8,1008.0,0.0
Swat,2026-04-19 07:00:00,28.3,69,6.5,1009.0,0.0
Swat,2026-04-19 08:00:00,30.4,60,6.1,1010.0,0.0
Swat,2026-04-19 09:00:00,32.6,52,5.4,1010.0,0.0
Swat,2026-04-19 10:00:00,34.7,44,6.5,1010.0,0.0
Swat,2026-04-19 11:00:00,36.5,39,8.3,1009.0,0.0
Swat,2026-04-19 12:00:00,38.0,35,9.0,1008.0,0.1
Swat,2026-04-19 13:00:00,36.8,37,8.6,1006.0,0.2
Swat,2026-04-19 14:00:00,35.7,40,8.6,1006.0,0.0
Swat,2026-04-19 15:00:00,34.3,44,13.3,1005.0,0.1
Swat,2026-04-19 16:00:00,32.5,52,13.0,1004.0,0.1
Swat,2026-04-19 17:00:00,30.1,64,17.3,1005.0,2.7
Swat,2026-04-19 18:00:00,27.1,80,20.2,1006.0,1.9
Swat,2026-04-19 19:00:00,25.8,87,19.4,1008.0,1.8
Swat,2026-04-19 20:00:00,25.6,83,12.6,1008.0,1.2
Swat,2026-04-19 21:00:00,25.3,83,7.9,1009.0,1.5
Swat,2026-04-19 22:00:00,25.6,79,9.0,1009.0,0.0
Swat,2026-04-19 23:00:00,25.6,79,6.1,1010.0,0.0
Swat,2026-04-20 00:00:00,26.4,80,9.4,1009.0,0.0
Swat,2026-04-20 01:00:00,26.3,80,7.6,1008.0,0.0
Swat,2026-04-20 02:00:00,26.2,81,8.3,1007.0,0.0
Swat,2026-04-20 03:00:00,26.1,82,7.9,1007.0,0.0
Swat,2026-04-20 04:00:00,26.0,82,7.9,1007.0,0.0
Swat,2026-04-20 05:00:00,25.9,83,5.4,1008.0,0.0
Swat,2026-04-20 06:00:00,25.5,85,1.8,1009.0,0.6
Swat,2026-04-20 07:00:00,26.8,79,3.6,1010.0,0.0
Swat,2026-04-20 08:00:00,29.0,70,5.8,1011.0,0.0
Swat,2026-04-20 09:00:00,31.2,59,8.6,1011.0,0.0
Swat,2026-04-20 10:00:00,33.3,50,9.4,1011.0,0.0
Swat,2026-04-20 11:00:00,35.1,44,11.2,1010.0,0.0
Swat,2026-04-20 12:00:00,35.9,40,12.2,1009.0,0.2
Swat,2026-04-20 13:00:00,35.9,39,12.6,1007.0,0.1
Swat,2026-04-20 14:00:00,36.2,38,15.8,1006.0,0.0
Swat,2026-04-20 15:00:00,34.9,42,17.3,1005.0,0.0
Swat,2026-04-20 16:00:00,33.3,47,11.2,1005.0,0.1
Swat,2026-04-20 17:00:00,30.2,61,12.2,1005.0,0.2
Swat,2026-04-20 18:00:00,28.3,72,14.0,1006.0,0.6
Swat,2026-04-20 19:00:00,27.5,75,10.4,1007.0,0.5
Swat,2026-04-20 20:00:00,26.8,79,10.4,1008.0,0.0
Swat,2026-04-20 21:00:00,26.7,79,9.7,1008.0,0.0
Swat,2026-04-20 22:00:00,26.9,78,7.6,1009.0,0.0
Swat,2026-04-20 23:00:00,26.8,77,6.1,1008.0,0.0
Swat,2026-04-21 00:00:00,26.6,78,6.1,1008.0,0.0
Swat,2026-04-21 01:00:00,26.4,79,6.8,1008.0,0.0
Swat,2026-04-21 02:00:00,26.1,80,7.9,1007.0,0.0
Swat,2026-04-21 03:00:00,25.9,80,8.6,1007.0,0.0
Swat,2026-04-21 04:00:00,25.7,82,8.3,1007.0,0.0
Swat,2026-04-21 05:00:00,25.5,83,8.3,1008.0,0.0
Swat,2026-04-21 06:00:00,25.4,84,7.9,1008.0,0.0
Swat,2026-04-21 07:00:00,26.7,77,7.9,1009.0,0.0
Swat,2026-04-21 08:00:00,28.8,66,8.6,1010.0,0.0
Swat,2026-04-21 09:00:00,30.8,57,7.9,1010.0,0.0
Swat,2026-04-21 10:00:00,32.7,50,6.8,1010.0,0.0
Swat,2026-04-21 11:00:00,34.5,44,5.4,1010.0,0.0
Swat,2026-04-21 12:00:00,35.8,40,5.0,1008.0,0.0
Swat,2026-04-21 13:00:00,36.6,38,4.7,1007.0,0.0
Swat,2026-04-21 14:00:00,35.7,39,11.2,1006.0,0.3
Swat,2026-04-21 15:00:00,33.9,45,15.5,1005.0,0.0
Swat,2026-04-21 16:00:00,33.1,48,14.4,1005.0,0.0
Swat,2026-04-21 17:00:00,33.0,48,17.6,1005.0,0.0
Swat,2026-04-21 18:00:00,31.8,52,16.9,1006.0,0.0
Swat,2026-04-21 19:00:00,30.4,57,16.2,1007.0,0.0
Swat,2026-04-21 20:00:00,29.1,62,14.0,1008.0,0.0
Swat,2026-04-21 21:00:00,28.3,66,13.0,1008.0,0.0
Swat,2026-04-21 22:00:00,27.9,68,12.2,1008.0,0.0
Swat,2026-04-21 23:00:00,27.6,70,9.7,1008.0,0.0
Swat,2026-04-22 00:00:00,27.1,74,12.2,1007.0,0.0
Swat,2026-04-22 01:00:00,27.1,74,12.2,1006.0,0.0
Swat,2026-04-22 02:00:00,26.9,73,11.9,1005.0,0.0
Swat,2026-04-22 03:00:00,26.6,74,11.9,1005.0,0.0
Swat,2026-04-22 04:00:00,26.3,76,10.1,1006.0,0.0
Swat,2026-04-22 05:00:00,26.1,78,6.1,1007.0,0.0
Swat,2026-04-22 06:00:00,26.0,79,3.6,1007.0,0.0
Swat,2026-04-22 07:00:00,27.5,74,6.8,1008.0,0.0
Swat,2026-04-22 08:00:00,29.6,65,9.7,1009.0,0.0
Swat,2026-04-22 09:00:00,31.9,56,10.1,1010.0,0.0
Swat,2026-04-22 10:00:00,33.9,48,9.4,1009.0,0.0
Swat,2026-04-22 11:00:00,35.9,42,7.6,1008.0,0.0
Swat,2026-04-22 12:00:00,37.4,37,6.8,1007.0,0.0
Swat,2026-04-22 13:00:00,37.6,36,8.6,1006.0,0.1
Swat,2026-04-22 14:00:00,36.0,39,16.2,1004.0,0.1
Swat,2026-04-22 15:00:00,33.6,48,16.9,1004.0,0.0
Swat,2026-04-22 16:00:00,34.8,44,16.2,1004.0,0.0
Swat,2026-04-22 17:00:00,34.3,46,18.0,1004.0,0.0
Swat,2026-04-22 18:00:00,32.6,52,18.0,1004.0,0.0
Swat,2026-04-22 19:00:00,30.7,60,20.5,1005.0,0.0
Swat,2026-04-22 20:00:00,29.5,66,17.6,1006.0,0.0
Swat,2026-04-22 21:00:00,28.9,68,14.8,1007.0,0.0
Swat,2026-04-22 22:00:00,28.4,70,13.3,1007.0,0.0
Swat,2026-04-22 23:00:00,28.0,71,13.3,1007.0,0.0
Swat,2026-04-23 00:00:00,27.9,71,15.5,1006.0,0.0
Swat,2026-04-23 01:00:00,27.6,72,14.4,1005.0,0.0
Swat,2026-04-23 02:00:00,27.2,74,13.3,1005.0,0.0
Swat,2026-04-23 03:00:00,27.0,75,11.5,1005.0,0.0
Swat,2026-04-23 04:00:00,26.9,76,10.4,1006.0,0.0
Swat,2026-04-23 05:00:00,26.8,77,10.4,1006.0,0.0
Swat,2026-04-23 06:00:00,26.8,77,12.2,1007.0,0.0
Swat,2026-04-23 07:00:00,28.2,71,14.8,1008.0,0.0
Swat,2026-04-23 08:00:00,30.4,61,14.0,1009.0,0.0
Swat,2026-04-23 09:00:00,32.6,52,12.6,1009.0,0.0
Swat,2026-04-23 10:00:00,34.7,45,10.8,1009.0,0.0
Swat,2026-04-23 11:00:00,36.5,40,9.7,1008.0,0.0
Swat,2026-04-23 12:00:00,38.0,35,9.4,1006.0,0.0
Swat,2026-04-23 13:00:00,39.2,31,8.3,1005.0,0.0
Swat,2026-04-23 14:00:00,38.9,31,8.6,1003.0,0.2
Swat,2026-04-23 15:00:00,36.3,37,19.8,1003.0,0.0
Swat,2026-04-23 16:00:00,34.2,44,22.0,1003.0,0.0
Swat,2026-04-23 17:00:00,33.9,44,23.4,1003.0,0.0
Swat,2026-04-23 18:00:00,32.3,48,20.9,1004.0,0.0
Swat,2026-04-23 19:00:00,30.3,55,18.0,1005.0,0.1
Swat,2026-04-23 20:00:00,29.4,58,16.2,1006.0,0.0
Swat,2026-04-23 21:00:00,28.8,61,13.7,1007.0,0.0
Swat,2026-04-23 22:00:00,28.3,64,13.7,1008.0,0.0
Swat,2026-04-23 23:00:00,28.0,65,14.8,1007.0,0.0
Swat,2026-04-24 00:00:00,27.6,72,15.1,1007.0,0.0
Swat,2026-04-24 01:00:00,27.4,73,11.9,1006.0,0.0
Swat,2026-04-24 02:00:00,27.1,74,9.4,1006.0,0.0
Swat,2026-04-24 03:00:00,26.9,74,8.6,1006.0,0.0
Swat,2026-04-24 04:00:00,26.6,74,8.6,1006.0,0.0
Swat,2026-04-24 05:00:00,26.3,75,8.3,1007.0,0.0
Swat,2026-04-24 06:00:00,25.6,78,6.8,1008.0,0.0
Swat,2026-04-24 07:00:00,27.3,69,6.8,1009.0,0.0
Swat,2026-04-24 08:00:00,29.8,56,7.9,1010.0,0.0
Swat,2026-04-24 09:00:00,32.1,46,9.4,1010.0,0.0
Swat,2026-04-24 10:00:00,34.2,39,10.8,1010.0,0.0
Swat,2026-04-24 11:00:00,36.1,34,10.1,1009.0,0.0
Swat,2026-04-24 12:00:00,37.8,30,9.4,1008.0,0.0
Swat,2026-04-24 13:00:00,39.2,27,7.9,1006.0,0.0
Swat,2026-04-24 14:00:00,40.1,25,6.1,1005.0,0.0
Swat,2026-04-24 15:00:00,40.4,24,5.4,1004.0,0.0
Swat,2026-04-24 16:00:00,40.0,24,6.5,1003.0,0.0
Swat,2026-04-24 17:00:00,38.7,26,9.0,1002.0,0.0
Swat,2026-04-24 18:00:00,35.4,34,7.2,1004.0,0.0
Swat,2026-04-24 19:00:00,32.0,47,17.3,1005.0,0.0
Swat,2026-04-24 20:00:00,30.3,54,19.1,1006.0,0.0
Swat,2026-04-24 21:00:00,29.2,59,17.3,1007.0,0.0
Swat,2026-04-24 22:00:00,28.6,61,15.1,1008.0,0.0
Swat,2026-04-24 23:00:00,28.1,63,11.2,1009.0,0.0
Swat,2026-04-25 00:00:00,27.7,67,11.5,1008.0,0.0
Swat,2026-04-25 01:00:00,27.4,69,7.6,1007.0,0.0
Swat,2026-04-25 02:00:00,27.2,70,7.2,1007.0,0.0
Swat,2026-04-25 03:00:00,27.0,71,8.6,1008.0,0.0
Swat,2026-04-25 04:00:00,26.6,72,8.3,1008.0,0.0
Swat,2026-04-25 05:00:00,26.4,74,6.1,1009.0,0.0
Swat,2026-04-25 06:00:00,26.3,74,2.9,1010.0,0.0
Swat,2026-04-25 07:00:00,28.0,67,4.7,1010.0,0.0
Swat,2026-04-25 08:00:00,30.2,58,6.1,1011.0,0.0
Swat,2026-04-25 09:00:00,32.4,50,6.8,1012.0,0.0
Swat,2026-04-25 10:00:00,34.6,44,5.8,1011.0,0.0
Swat,2026-04-25 11:00:00,37.0,38,2.5,1011.0,0.0
Swat,2026-04-25 12:00:00,38.4,35,2.2,1009.0,0.0
Swat,2026-04-25 13:00:00,38.4,34,4.0,1008.0,0.2
Swat,2026-04-25 14:00:00,37.0,35,4.3,1007.0,0.1
Swat,2026-04-25 15:00:00,37.0,35,5.0,1006.0,0.0
Swat,2026-04-25 16:00:00,36.7,37,10.4,1006.0,0.0
Swat,2026-04-25 17:00:00,35.5,41,14.0,1006.0,0.0
Swat,2026-04-25 18:00:00,33.7,47,16.2,1006.0,0.0
Swat,2026-04-25 19:00:00,31.1,57,15.5,1007.0,0.0
Swat,2026-04-25 20:00:00,30.2,62,13.7,1008.0,0.0
Swat,2026-04-25 21:00:00,29.4,66,14.0,1008.0,0.0
Swat,2026-04-25 22:00:00,28.8,68,14.0,1009.0,0.0
Swat,2026-04-25 23:00:00,28.4,70,14.0,1009.0,0.0
Murree,2026-04-19 00:00:00,14.2,89,4.7,1014.0,1.6
Murree,2026-04-19 01:00:00,14.4,88,7.6,1014.0,1.4
Murree,2026-04-19 02:00:00,13.9,89,19.1,1013.0,0.6
Murree,2026-04-19 03:00:00,12.3,90,16.6,1014.0,0.0
Murree,2026-04-19 04:00:00,10.7,87,16.2,1013.0,0.0
Murree,2026-04-19 05:00:00,10.0,84,17.3,1013.0,0.2
Murree,2026-04-19 06:00:00,10.4,82,15.5,1013.0,0.0
Murree,2026-04-19 07:00:00,12.0,79,14.4,1012.0,0.1
Murree,2026-04-19 08:00:00,16.2,70,13.3,1012.0,0.0
Murree,2026-04-19 09:00:00,17.6,66,13.0,1012.0,0.0
Murree,2026-04-19 10:00:00,19.7,58,11.2,1012.0,0.0
Murree,2026-04-19 11:00:00,21.0,54,12.2,1011.0,0.0
Murree,2026-04-19 12:00:00,21.3,52,12.6,1011.0,0.0
Murree,2026-04-19 13:00:00,22.0,48,9.7,1010.0,0.0
Murree,2026-04-19 14:00:00,22.5,44,8.6,1010.0,0.0
Murree,2026-04-19 15:00:00,22.8,44,11.2,1009.0,0.0
Murree,2026-04-19 16:00:00,22.5,44,11.2,1009.0,0.0
Murree,2026-04-19 17:00:00,21.6,51,10.8,1009.0,0.0
Murree,2026-04-19 18:00:00,18.0,62,10.8,1010.0,0.0
Murree,2026-04-19 19:00:00,14.4,65,12.6,1011.0,0.1
Murree,2026-04-19 20:00:00,13.5,67,14.4,1012.0,0.0
Murree,2026-04-19 21:00:00,12.8,67,14.0,1012.0,0.0
Murree,2026-04-19 22:00:00,12.0,68,13.7,1012.0,0.0
Murree,2026-04-19 23:00:00,11.4,67,14.4,1013.0,0.0
Murree,2026-04-20 00:00:00,12.8,64,13.7,1013.0,0.0
Murree,2026-04-20 01:00:00,12.6,62,13.3,1013.0,0.0
Murree,2026-04-20 02:00:00,12.5,60,13.0,1013.0,0.0
Murree,2026-04-20 03:00:00,12.4,58,13.0,1012.0,0.0
Murree,2026-04-20 04:00:00,12.2,58,12.6,1012.0,0.0
Murree,2026-04-20 05:00:00,12.1,57,12.6,1012.0,0.0
Murree,2026-04-20 06:00:00,12.1,60,12.6,1013.0,0.0
Murree,2026-04-20 07:00:00,14.3,61,11.5,1013.0,0.0
Murree,2026-04-20 08:00:00,19.2,50,10.1,1012.0,0.0
Murree,2026-04-20 09:00:00,21.8,43,7.6,1012.0,0.0
Murree,2026-04-20 10:00:00,23.7,38,4.7,1012.0,0.0
Murree,2026-04-20 11:00:00,25.3,33,2.2,1011.0,0.0
Murree,2026-04-20 12:00:00,26.2,30,2.5,1010.0,0.0
Murree,2026-04-20 13:00:00,26.7,29,5.0,1009.0,0.0
Murree,2026-04-20 14:00:00,26.7,29,6.8,1008.0,0.0
Murree,2026-04-20 15:00:00,26.1,30,9.0,1008.0,0.0
Murree,2026-04-20 16:00:00,25.3,34,9.7,1008.0,0.0
Murree,2026-04-20 17:00:00,24.1,44,6.5,1008.0,0.0
Murree,2026-04-20 18:00:00,20.2,54,2.9,1009.0,0.0
Murree,2026-04-20 19:00:00,17.4,54,6.1,1010.0,0.0
Murree,2026-04-20 20:00:00,16.5,54,8.6,1011.0,0.0
Murree,2026-04-20 21:00:00,15.9,53,8.6,1011.0,0.0
Murree,2026-04-20 22:00:00,15.3,53,9.7,1012.0,0.0
Murree,2026-04-20 23:00:00,14.9,52,10.8,1012.0,0.0
Murree,2026-04-21 00:00:00,14.4,47,11.9,1011.0,0.0
Murree,2026-04-21 01:00:00,14.0,47,11.2,1012.0,0.0
Murree,2026-04-21 02:00:00,13.7,46,12.6,1011.0,0.0
Murree,2026-04-21 03:00:00,13.5,46,12.6,1011.0,0.0
Murree,2026-04-21 04:00:00,13.4,45,13.3,1010.0,0.0
Murree,2026-04-21 05:00:00,13.1,45,13.3,1010.0,0.0
Murree,2026-04-21 06:00:00,12.9,49,13.7,1010.0,0.0
Murree,2026-04-21 07:00:00,15.2,51,11.5,1011.0,0.0
Murree,2026-04-21 08:00:00,20.5,42,9.7,1011.0,0.0
Murree,2026-04-21 09:00:00,23.1,35,7.9,1010.0,0.0
Murree,2026-04-21 10:00:00,25.1,30,6.5,1010.0,0.0
Murree,2026-04-21 11:00:00,26.7,26,4.7,1009.0,0.0
Murree,2026-04-21 12:00:00,27.7,23,3.6,1009.0,0.0
Murree,2026-04-21 13:00:00,28.2,22,5.4,1008.0,0.0
Murree,2026-04-21 14:00:00,28.2,22,6.5,1008.0,0.0
Murree,2026-04-21 15:00:00,27.9,23,7.2,1007.0,0.0
Murree,2026-04-21 16:00:00,27.6,24,6.8,1007.0,0.0
Murree,2026-04-21 17:00:00,26.6,32,7.9,1007.0,0.0
Murree,2026-04-21 18:00:00,21.7,42,4.0,1008.0,0.0
Murree,2026-04-21 19:00:00,19.1,40,4.3,1008.0,0.0
Murree,2026-04-21 20:00:00,18.4,39,5.0,1009.0,0.0
Murree,2026-04-21 21:00:00,17.9,39,6.8,1010.0,0.0
Murree,2026-04-21 22:00:00,17.2,40,9.4,1010.0,0.0
Murree,2026-04-21 23:00:00,16.6,42,10.4,1010.0,0.0
Murree,2026-04-22 00:00:00,17.8,40,9.0,1010.0,0.0
Murree,2026-04-22 01:00:00,17.1,41,9.7,1010.0,0.0
Murree,2026-04-22 02:00:00,16.7,42,9.7,1009.0,0.0
Murree,2026-04-22 03:00:00,16.4,43,11.5,1009.0,0.0
Murree,2026-04-22 04:00:00,16.1,43,11.9,1009.0,0.0
Murree,2026-04-22 05:00:00,15.9,43,11.5,1009.0,0.0
Murree,2026-04-22 06:00:00,15.6,46,11.5,1009.0,0.0
Murree,2026-04-22 07:00:00,17.7,48,10.1,1010.0,0.0
Murree,2026-04-22 08:00:00,22.3,41,8.6,1009.0,0.0
Murree,2026-04-22 09:00:00,24.9,33,6.5,1009.0,0.0
Murree,2026-04-22 10:00:00,27.0,28,3.2,1009.0,0.0
Murree,2026-04-22 11:00:00,28.4,26,4.0,1008.0,0.0
Murree,2026-04-22 12:00:00,29.3,24,5.4,1008.0,0.0
Murree,2026-04-22 13:00:00,29.5,24,7.6,1007.0,0.0
Murree,2026-04-22 14:00:00,29.4,24,10.1,1006.0,0.0
Murree,2026-04-22 15:00:00,29.2,25,9.4,1006.0,0.0
Murree,2026-04-22 16:00:00,28.6,26,8.6,1006.0,0.0
Murree,2026-04-22 17:00:00,27.7,32,6.5,1006.0,0.0
Murree,2026-04-22 18:00:00,23.2,42,4.0,1006.0,0.0
Murree,2026-04-22 19:00:00,20.6,40,4.3,1007.0,0.0
Murree,2026-04-22 20:00:00,19.7,40,6.1,1008.0,0.0
Murree,2026-04-22 21:00:00,19.4,41,6.5,1009.0,0.0
Murree,2026-04-22 22:00:00,19.0,42,7.2,1009.0,0.0
Murree,2026-04-22 23:00:00,18.6,42,8.3,1009.0,0.0
Murree,2026-04-23 00:00:00,18.0,45,9.0,1010.0,0.0
Murree,2026-04-23 01:00:00,17.6,45,8.6,1010.0,0.0
Murree,2026-04-23 02:00:00,17.8,44,13.7,1010.0,0.0
Murree,2026-04-23 03:00:00,17.6,45,15.5,1009.0,0.0
Murree,2026-04-23 04:00:00,17.7,44,12.2,1009.0,0.0
Murree,2026-04-23 05:00:00,17.1,45,10.8,1009.0,0.0
Murree,2026-04-23 06:00:00,17.0,48,11.9,1009.0,0.0
Murree,2026-04-23 07:00:00,19.2,50,7.9,1009.0,0.0
Murree,2026-04-23 08:00:00,23.6,42,5.8,1009.0,0.0
Murree,2026-04-23 09:00:00,26.1,36,3.6,1009.0,0.0
Murree,2026-04-23 10:00:00,27.8,33,1.8,1009.0,0.0
Murree,2026-04-23 11:00:00,28.9,31,7.2,1008.0,0.0
Murree,2026-04-23 12:00:00,29.2,30,10.4,1008.0,0.0
Murree,2026-04-23 13:00:00,29.2,31,11.5,1008.0,0.0
Murree,2026-04-23 14:00:00,29.3,31,11.9,1007.0,0.0
Murree,2026-04-23 15:00:00,28.9,32,11.9,1007.0,0.0
Murree,2026-04-23 16:00:00,28.1,35,10.1,1007.0,0.0
Murree,2026-04-23 17:00:00,26.9,43,6.5,1007.0,0.0
Murree,2026-04-23 18:00:00,23.6,51,1.4,1007.0,0.0
Murree,2026-04-23 19:00:00,20.6,51,4.3,1007.0,0.0
